-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [6, 0], [6, -1], [5, -1], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [4, -2], [4, -3]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[6, 0]': 'P', '[6, -1]': 'P', '[5, -1]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[4, -2]': 'P', '[4, -3]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [6, 0], [6, -1], [5, -1], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [4, -2], [5, -2]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[6, 0]': 'P', '[6, -1]': 'P', '[5, -1]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[4, -2]': 'P', '[5, -2]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [6, 0], [6, -1], [5, -1], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [4, -2], [3, -2]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[6, 0]': 'P', '[6, -1]': 'P', '[5, -1]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[4, -2]': 'P', '[3, -2]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [7, 1], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [4, -2], [4, -3]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[7, 1]': 'P', '[7, 0]': 'P', '[6, 0]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[4, -2]': 'P', '[4, -3]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [7, 1], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [4, -2], [5, -2]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[7, 1]': 'P', '[7, 0]': 'P', '[6, 0]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[4, -2]': 'P', '[5, -2]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [7, 1], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [4, -2], [3, -2]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[7, 1]': 'P', '[7, 0]': 'P', '[6, 0]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[4, -2]': 'P', '[3, -2]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [7, 1], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [5, -1], [5, -2]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[7, 1]': 'P', '[7, 0]': 'P', '[6, 0]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[5, -1]': 'P', '[5, -2]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 1], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [6, 2], [5, 2], [5, 1], [6, 1], [7, 1], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [3, -1], [4, -1], [5, -1], [6, -1]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[1, 1]': 'H', '[1, 0]': 'P', '[2, 0]': 'P', '[2, 1]': 'H', '[2, 2]': 'H', '[2, 3]': 'P', '[1, 3]': 'P', '[1, 4]': 'P', '[2, 4]': 'P', '[3, 4]': 'P', '[3, 3]': 'H', '[3, 2]': 'H', '[3, 1]': 'H', '[4, 1]': 'H', '[4, 2]': 'H', '[4, 3]': 'H', '[5, 3]': 'H', '[6, 3]': 'P', '[6, 2]': 'P', '[5, 2]': 'H', '[5, 1]': 'H', '[6, 1]': 'P', '[7, 1]': 'P', '[7, 0]': 'P', '[6, 0]': 'P', '[5, 0]': 'H', '[4, 0]': 'H', '[3, 0]': 'P', '[3, -1]': 'P', '[4, -1]': 'H', '[5, -1]': 'P', '[6, -1]': 'P'}","[[[1, 1], [2, 1]], [[1, 2], [2, 2]], [[2, 2], [3, 2]], [[2, 1], [3, 1]], [[3, 2], [4, 2]], [[3, 3], [4, 3]], [[4, 2], [5, 2]], [[5, 3], [5, 2]], [[4, 1], [5, 1]], [[5, 1], [5, 0]], [[4, 1], [4, 0]], [[4, 0], [4, -1]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [2, 3], [1, 3], [0, 3], [0, 4], [0, 5], [1, 5], [1, 4], [2, 4], [2, 5], [2, 6], [3, 6], [3, 5], [3, 4], [4, 4], [5, 4], [5, 5], [4, 5], [4, 6], [5, 6], [6, 6], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [2, 8], [2, 7], [1, 7], [1, 8]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[2, 2]': 'H', '[3, 2]': 'P', '[3, 3]': 'P', '[2, 3]': 'H', '[1, 3]': 'H', '[0, 3]': 'P', '[0, 4]': 'P', '[0, 5]': 'P', '[1, 5]': 'P', '[1, 4]': 'P', '[2, 4]': 'H', '[2, 5]': 'H', '[2, 6]': 'H', '[3, 6]': 'H', '[3, 5]': 'H', '[3, 4]': 'H', '[4, 4]': 'H', '[5, 4]': 'P', '[5, 5]': 'P', '[4, 5]': 'H', '[4, 6]': 'H', '[5, 6]': 'P', '[6, 6]': 'P', '[6, 7]': 'P', '[5, 7]': 'P', '[4, 7]': 'H', '[3, 7]': 'H', '[3, 8]': 'P', '[2, 8]': 'P', '[2, 7]': 'H', '[1, 7]': 'P', '[1, 8]': 'P'}","[[[2, 2], [2, 3]], [[1, 2], [1, 3]], [[2, 3], [2, 4]], [[2, 5], [3, 5]], [[2, 4], [3, 4]], [[3, 5], [4, 5]], [[4, 4], [4, 5]], [[3, 6], [4, 6]], [[4, 6], [4, 7]], [[3, 6], [3, 7]], [[2, 6], [2, 7]], [[3, 7], [2, 7]]]"
-12,"[[0, 0], [0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [2, 3], [1, 3], [0, 3], [0, 4], [0, 5], [1, 5], [1, 4], [2, 4], [2, 5], [2, 6], [3, 6], [3, 5], [3, 4], [4, 4], [5, 4], [5, 5], [4, 5], [4, 6], [5, 6], [6, 6], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [2, 8], [2, 7], [1, 7], [1, 6]]","{'[0, 0]': 'P', '[0, 1]': 'P', '[0, 2]': 'P', '[1, 2]': 'H', '[2, 2]': 'H', '[3, 2]': 'P', '[3, 3]': 'P', '[2, 3]': 'H', '[1, 3]': 'H', '[0, 3]': 'P', '[0, 4]': 'P', '[0, 5]': 'P', '[1, 5]': 'P', '[1, 4]': 'P', '[2, 4]': 'H', '[2, 5]': 'H', '[2, 6]': 'H', '[3, 6]': 'H', '[3, 5]': 'H', '[3, 4]': 'H', '[4, 4]': 'H', '[5, 4]': 'P', '[5, 5]': 'P', '[4, 5]': 'H', '[4, 6]': 'H', '[5, 6]': 'P', '[6, 6]': 'P', '[6, 7]': 'P', '[5, 7]': 'P', '[4, 7]': 'H', '[3, 7]': 'H', '[3, 8]': 'P', '[2, 8]': 'P', '[2, 7]': 'H', '[1, 7]': 'P', '[1, 6]': 'P'}","[[[2, 2], [2, 3]], [[1, 2], [1, 3]], [[2, 3], [2, 4]], [[2, 5], [3, 5]], [[2, 4], [3, 4]], [[3, 5], [4, 5]], [[4, 4], [4, 5]], [[3, 6], [4, 6]], [[4, 6], [4, 7]], [[3, 6], [3, 7]], [[2, 6], [2, 7]], [[3, 7], [2, 7]]]"
